chiSquare info:
反弹 3.04568527919
胃口 3.04568527919
起码 3.04568527919
不得了 3.04568527919
饱满 3.04568527919
前两天 3.04568527919
旁人 3.04568527919
不耐烦 3.04568527919
眼皮 3.04568527919
回头 3.04568527919
想当然 3.04568527919
崇尚 3.04568527919
清爽 3.04568527919
不料 3.04568527919
宿舍 3.04568527919
皮鞋 3.04568527919
多于 3.04568527919
不加 3.04568527919
好事 3.04568527919
那儿 3.04568527919
讨好 3.04568527919
缓解 3.04568527919
做人 3.04568527919
弱点 3.04568527919
理智 3.04568527919
敢于 3.04568527919
美丽 3.04568527919
格外 3.04568527919
舒服 3.04568527919
天性 3.04568527919
修炼 3.04568527919
小刘 3.04568527919
得心应手 3.04568527919
升职 3.04568527919
新来 3.04568527919
毛病 3.04568527919
吸取 3.04568527919
教训 3.04568527919
困境 3.04568527919
骗子 3.04568527919
做广告 3.04568527919
借口 3.04568527919
不曾 3.04568527919
不安 3.04568527919
缺少 3.04568527919
前提 3.04568527919
笔头 3.04568527919
文笔 3.04568527919
头脑 3.04568527919
院校 3.04568527919
MBA 3.04568527919
转行 3.04568527919
未必 3.04568527919
阶段性 3.04568527919
年终 3.04568527919
春节 3.04568527919
照顾 3.04568527919
不宜 3.04568527919
乐乐 3.04568527919
假期 3.04568527919
得意 3.04568527919
花钱 3.04568527919
假日 3.04568527919
绩效 3.04568527919
不乏 3.04568527919
知彼知己 3.04568527919
剖析 3.04568527919
被动 3.04568527919
地被 3.04568527919
外表 3.04568527919
繁忙 3.04568527919
劳动者 3.04568527919
常规 3.04568527919
性质 3.04568527919
也就是说 3.04568527919
身体健康 3.04568527919
怀孕 3.04568527919
禁忌 3.04568527919
事故 3.04568527919
劳动保障部 3.04568527919
顾问公司 3.04568527919
居多 3.04568527919
生涯规划 3.04568527919
人性化 3.04568527919
口才 3.04568527919
优点 3.04568527919
精彩 3.04568527919
屡屡 3.04568527919
诚意 3.04568527919
食品 3.04568527919
描述 3.04568527919
类人 3.04568527919
机器 3.04568527919
装饰 3.04568527919
上学 3.04568527919
搞定 3.04568527919
OK 3.04568527919
白天 3.04568527919
高档 3.04568527919
大胆 3.04568527919
虽有 3.04568527919
调到 3.04568527919
小区 3.04568527919
果断 3.04568527919
主持 3.04568527919
迥异 3.04568527919
兴奋 3.04568527919
凤毛麟角 3.04568527919
偶然 3.04568527919
捷径 3.04568527919
一时 3.04568527919
金钱 3.04568527919
对着 3.04568527919
源源不断 3.04568527919
设想 3.04568527919
从不 3.04568527919
生理 3.04568527919
幽默 3.04568527919
根源 3.04568527919
求助 3.04568527919
金秋 3.04568527919
新一轮 3.04568527919
高级人才 3.04568527919
供不应求 3.04568527919
西门子 3.04568527919
输送 3.04568527919
争夺战 3.04568527919
银行 3.04568527919
专业技能 3.04568527919
餐饮 3.04568527919
显现出 3.04568527919
宴会 3.04568527919
大堂 3.04568527919
中高级 3.04568527919
外貌 3.04568527919
文秘 3.04568527919
位子 3.04568527919
底层 3.04568527919
当作 3.04568527919
辅导员 3.04568527919
一般来说 3.04568527919
某项 3.04568527919
对得起 3.04568527919
琐碎 3.04568527919
境界 3.04568527919
不切实际 3.04568527919
摇头 3.04568527919
来回 3.04568527919
运气 3.04568527919
做做 3.04568527919
生活费 3.04568527919
商人 3.04568527919
名称 3.04568527919
充实 3.04568527919
证件 3.04568527919
匆忙 3.04568527919
身份证 3.04568527919
业余时间 3.04568527919
卖命 3.04568527919
打理 3.04568527919
长相 3.04568527919
普通话 3.04568527919
助手 3.04568527919
爱人 3.04568527919
与否 3.04568527919
肚子 3.04568527919
美好 3.04568527919
累活 3.04568527919
初次 3.04568527919
想起 3.04568527919
发誓 3.04568527919
名气 3.04568527919
生日 3.04568527919
庆祝 3.04568527919
纺织 3.04568527919
一族 3.04568527919
女白领 3.04568527919
不肯 3.04568527919
反思 3.04568527919
挫折 3.04568527919
度过 3.04568527919
出于 3.04568527919
职业化 3.04568527919
到头来 3.04568527919
疾病 3.04568527919
节奏 3.04568527919
萎靡不振 3.04568527919
俗话说 3.04568527919
眼镜 3.04568527919
配合 3.04568527919
改口 3.04568527919
收拾 3.04568527919
请客 3.04568527919
开车 3.04568527919
莫名 3.04568527919
思想 3.04568527919
饭店 3.04568527919
语气 3.04568527919
座位 3.04568527919
上下 3.04568527919
对面 3.04568527919
干净 3.04568527919
颤抖 3.04568527919
怀着 3.04568527919
后悔莫及 3.04568527919
敲门 3.04568527919
就让 3.04568527919
适度 3.04568527919
之际 3.04568527919
急需 3.04568527919
主张 3.04568527919
赶到 3.04568527919
分量 3.04568527919
起到 3.04568527919
关键时刻 3.04568527919
拿出 3.04568527919
仲裁 3.04568527919
取决于 3.04568527919
入职 3.04568527919
礼仪 3.04568527919
礼节 3.04568527919
某某 3.04568527919
提倡 3.04568527919
更年期 3.04568527919
身心健康 3.04568527919
年纪 3.04568527919
男士 3.04568527919
记忆力 3.04568527919
减退 3.04568527919
工作效率 3.04568527919
有理 3.04568527919
积极性 3.04568527919
这件 3.04568527919
收成 3.04568527919
可不是 3.04568527919
他家 3.04568527919
洋溢着 3.04568527919
资格 3.04568527919
分工 3.04568527919
面对面 3.04568527919
竞技 3.04568527919
滋味 3.04568527919
眼神 3.04568527919
私下里 3.04568527919
阶梯 3.04568527919
照出 3.04568527919
顺序 3.04568527919
微妙 3.04568527919
点头 3.04568527919
疑问 3.04568527919
一致 3.04568527919
下次 3.04568527919
人山人海 3.04568527919
废话 3.04568527919
练习 3.04568527919
握手 3.04568527919
老实 3.04568527919
上路 3.04568527919
奖学金 3.04568527919
如有 3.04568527919
舞台 3.04568527919
尔虞我诈 3.04568527919
冲突 3.04568527919
路线 3.04568527919
忌讳 3.04568527919
吃苦 3.04568527919
实用 3.04568527919
实践 3.04568527919
公平 3.04568527919
正直 3.04568527919
才华 3.04568527919
品性 3.04568527919
深受 3.04568527919
自创 3.04568527919
担负 3.04568527919
浮躁 3.04568527919
魔鬼 3.04568527919
懒得 3.04568527919
阿姨 3.04568527919
咱们 3.04568527919
别提 3.04568527919
肢体 3.04568527919
职业装 3.04568527919
这行 3.04568527919
下岗 3.04568527919
亲戚 3.04568527919
邮寄 3.04568527919
中介 3.04568527919
场地 3.04568527919
功课 3.04568527919
煎熬 3.04568527919
提问 3.04568527919
怎么办 3.04568527919
就业指导 3.04568527919
承受力 3.04568527919
脾气 3.04568527919
督促 3.04568527919
一式 3.04568527919
从业人员 3.04568527919
快递 3.04568527919
手册 3.04568527919
领带 3.04568527919
工种 3.04568527919
民族 3.04568527919
强制性 3.04568527919
初涉 3.04568527919
非要 3.04568527919
逛街 3.04568527919
出差 3.04568527919
老爸 3.04568527919
艰难 3.04568527919
从来没 3.04568527919
心理素质 3.04568527919
刁难 3.04568527919
解决问题 3.04568527919
抓住 3.04568527919
小孩 3.04568527919
想为 3.04568527919
焦虑 3.04568527919
外地 3.04568527919
经理人 3.04568527919
极端 3.04568527919
天气 3.04568527919
辛辛苦苦 3.04568527919
充电 3.04568527919
责任感 3.04568527919
惟一 3.04568527919
小姑娘 3.04568527919
清洁 3.04568527919
中文 3.04568527919
陈先生 3.04568527919
先来 3.04568527919
新东家 3.04568527919
水来土掩 3.04568527919
未婚 3.04568527919
优越性 3.04568527919
事先 3.04568527919
倍感 3.04568527919
名企 3.04568527919
知己知彼 3.04568527919
积极主动 3.04568527919
波动 3.04568527919
切忌 3.04568527919
非常重视 3.04568527919
修饰 3.04568527919
同性 3.04568527919
有利于 3.04568527919
披露 3.04568527919
美联社 3.04568527919
和雅虎 3.04568527919
配置 3.04568527919
更换 3.04568527919
纽约 3.04568527919
发自 3.04568527919
随即 3.04568527919
影响力 3.04568527919
备受 3.04568527919
服务质量 3.04568527919
演示 3.04568527919
利润率 3.04568527919
联盟 3.04568527919
网格 3.04568527919
研究成果 3.04568527919
放置 3.04568527919
新泽西州 3.04568527919
告上 3.04568527919
周五 3.04568527919
清除 3.04568527919
联邦 3.04568527919
交互 3.04568527919
赔偿 3.04568527919
提交 3.04568527919
关键字 3.04568527919
华尔街日报 3.04568527919
Steve 3.04568527919
新增 3.04568527919
梅格 3.04568527919
惠特曼 3.04568527919
Tom 3.04568527919
百度 3.04568527919
猜测 3.04568527919
阿里巴巴 3.04568527919
控制权 3.04568527919
超出 3.04568527919
迈克尔 3.04568527919
美国在线 3.04568527919
包月 3.04568527919
通话时间 3.04568527919
美国市场 3.04568527919
定制 3.04568527919
大众 3.04568527919
黑客 3.04568527919
以便 3.04568527919
感染 3.04568527919
DVD 3.04568527919
销量 3.04568527919
墨西哥 3.04568527919
华纳 3.04568527919
Group 3.04568527919
Inc 3.04568527919
来历 3.04568527919
年代 3.04568527919
居住 3.04568527919
频率 3.04568527919
聚集 3.04568527919
年间 3.04568527919
这条 3.04568527919
浏览器 3.04568527919
后者 3.04568527919
流量 3.04568527919
集成 3.04568527919
comScore 3.04568527919
Metrix 3.04568527919
四分之一 3.04568527919
俄罗斯 3.04568527919
芬兰 3.04568527919
服务项目 3.04568527919
有机 3.04568527919
呼叫 3.04568527919
cn 3.04568527919
业务收入 3.04568527919
英特尔 3.04568527919
加州 3.04568527919
补丁 3.04568527919
服务器 3.04568527919
AdCenter 3.04568527919
顾萌 3.04568527919
沿用 3.04568527919
数码产品 3.04568527919
影像 3.04568527919
战略性 3.04568527919
举足轻重 3.04568527919
医用 3.04568527919
输出设备 3.04568527919
胶片 3.04568527919
成像 3.04568527919
智能 3.04568527919
报称 3.04568527919
同比 3.04568527919
举措 3.04568527919
潜在 3.04568527919
高通 3.04568527919
Mobile 3.04568527919
智能手机 3.04568527919
北美 3.04568527919
CDMA 3.04568527919
戴尔公司 3.04568527919
较量 3.04568527919
高通公司 3.04568527919
节省 3.04568527919
此举 3.04568527919
值得一提的是 3.04568527919
比尔 3.04568527919
多媒体 3.04568527919
丰厚 3.04568527919
恶意 3.04568527919
假冒 3.04568527919
未能 3.04568527919
原告 3.04568527919
代理律师 3.04568527919
集体 3.04568527919
罪名 3.04568527919
免受 3.04568527919
捍卫 3.04568527919
启用 3.04568527919
和解 3.04568527919
Pieter 3.04568527919
Knook 3.04568527919
XP 3.04568527919
彭安东 3.04568527919
eBay 3.04568527919
网络电话 3.04568527919
用户数量 3.04568527919
移动用户 3.04568527919
第二季度 3.04568527919
电视台 3.04568527919
毛利率 3.04568527919
中国 3.03448275862
经过 3.0303030303
处理 3.0303030303
迅速 3.0303030303
之后 2.93957539467
责任 2.90866783013
有限公司 2.90866783013
IBM 2.90866783013
统一 2.90866783013
联想 2.90866783013
信心 2.90866783013
通知 2.90866783013
实际 2.90866783013
坚持 2.90866783013
补充 2.90866783013
辞职 2.90866783013
最多 2.90866783013
深入 2.90866783013
训练 2.90866783013
反对 2.90866783013
直到 2.90866783013
前面 2.90866783013
抱怨 2.90866783013
回家 2.90866783013
能否 2.90866783013
成长 2.90866783013
大约 2.90866783013
学院 2.90866783013
不可 2.90866783013
打算 2.90866783013
当地 2.90866783013
尴尬 2.90866783013
上网 2.90866783013
公布 2.84966560047
减少 2.84966560047
全国 2.76497695853
认识 2.76497695853
具体 2.76497695853
价格 2.76497695853
数量 2.76497695853
英国 2.76497695853
取得 2.76497695853
转换 2.74914089347
定位 2.74914089347
各类 2.74914089347
较大 2.74914089347
课程 2.74914089347
办理 2.74914089347
合资 2.74914089347
观点 2.74914089347
回到 2.74914089347
秘密 2.74914089347
局面 2.74914089347
机关 2.74914089347
相同 2.74914089347
永远 2.74914089347
人物 2.74914089347
天天 2.74914089347
突破 2.74914089347
流程 2.74914089347
把握 2.74914089347
痛苦 2.74914089347
危险 2.74914089347
汇报 2.74914089347
旁边 2.74914089347
个个 2.74914089347
拼命 2.74914089347
随便 2.74914089347
保证 2.74914089347
日常 2.74914089347
报酬 2.74914089347
视为 2.74914089347
竞争力 2.74914089347
种种 2.74914089347
艺术 2.74914089347
此后 2.74914089347
房间 2.74914089347
资源 2.74914089347
兴起 2.74914089347
中午 2.74914089347
近期 2.74914089347
巨头 2.74914089347
据统计 2.74914089347
饭碗 2.74914089347
令人 2.74914089347
坐在 2.74914089347
日常生活 2.74914089347
音乐 2.74914089347
MM 2.74914089347
指导 2.74914089347
陷入 2.74914089347
偷偷 2.74914089347
组成部分 2.74914089347
公开 2.74914089347
过于 2.74914089347
尊敬 2.74914089347
灵活 2.74914089347
房子 2.74914089347
预算 2.74914089347
财经 2.74914089347
对手 2.74914089347
法庭 2.74914089347
决定 2.65780730897
引起 2.60707635009
下降 2.60707635009
出现 2.50980392157
提供 2.48015873016
全部 2.44565217391
几乎 2.44565217391
网上 2.44565217391
有所 2.44565217391
即使 2.4072709408
支持 2.4072709408
降低 2.405002405
控制 2.405002405
各个 2.405002405
挑战 2.405002405
制定 2.405002405
协议 2.405002405
综合 2.405002405
打击 2.405002405
然而 2.405002405
下午 2.405002405
这位 2.405002405
不仅仅 2.405002405
严重 2.405002405
采访 2.405002405
很好 2.405002405
具有 2.38095238095
希望 2.32258064516
成为 2.29779411765
计划 2.26789510985
销售 2.26789510985
部分 2.24
重新 2.1978021978
相当 2.1978021978
针对 2.1978021978
设置 2.08333333333
举行 2.08333333333
严格 2.08333333333
高出 2.08333333333
这项 2.08333333333
结构 2.08333333333
贡献 2.08333333333
见到 2.08333333333
女孩 2.08333333333
热情 2.08333333333
倾向 2.08333333333
并非 2.08333333333
赢得 2.08333333333
各自 2.08333333333
记得 2.08333333333
金融 2.08333333333
从中 2.08333333333
教师 2.08333333333
新鲜 2.08333333333
合作伙伴 2.08333333333
韩国 2.08333333333
完美 2.08333333333
角度 2.08333333333
那种 2.08333333333
用于 2.08333333333
制造 2.08333333333
例如 2.08333333333
诉讼 2.08333333333
模式 2.05676676265
之外 2.05676676265
这家 2.05676676265
保持 2.05676676265
根本 2.05676676265
身上 2.05676676265
提醒 2.05676676265
变化 2.05676676265
表明 2.05676676265
至少 2.05676676265
检验 2.0202020202
成就感 2.0202020202
耐性 2.0202020202
热度 2.0202020202
企划 2.0202020202
颁发 2.0202020202
跟单员 2.0202020202
外销员 2.0202020202
单证员 2.0202020202
报关员 2.0202020202
报检员 2.0202020202
高中 2.0202020202
中专 2.0202020202
敲门砖 2.0202020202
合伙 2.0202020202
组建 2.0202020202
业务量 2.0202020202
商务谈判 2.0202020202
贯彻实施 2.0202020202
眼下 2.0202020202
不可或缺 2.0202020202
开出 2.0202020202
德国人 2.0202020202
刻板 2.0202020202
人性 2.0202020202
招人 2.0202020202
Connie 2.0202020202
招收 2.0202020202
千万别 2.0202020202
淡忘 2.0202020202
护士 2.0202020202
自学 2.0202020202
微软中国公司 2.0202020202
吴士宏 2.0202020202
尚显 2.0202020202
技术培训 2.0202020202
还为 2.0202020202
高标准 2.0202020202
欧美 2.0202020202
大陆 2.0202020202
西方 2.0202020202
院系 2.0202020202
学期 2.0202020202
筹资 2.0202020202
引来 2.0202020202
惊叹声 2.0202020202
锐气 2.0202020202
逼人 2.0202020202
课余时间 2.0202020202
注册资金 2.0202020202
枯燥 2.0202020202
进而 2.0202020202
误解 2.0202020202
劳动节 2.0202020202
稳当 2.0202020202
日产 2.0202020202
快捷 2.0202020202
身强力壮 2.0202020202
干事 2.0202020202
风风火火 2.0202020202
魄力 2.0202020202
每位 2.0202020202
用餐 2.0202020202
下咽 2.0202020202
慢腾腾 2.0202020202
通知单 2.0202020202
怪招 2.0202020202
SONY 2.0202020202
转正 2.0202020202
实业 2.0202020202
重庆 2.0202020202
南京 2.0202020202
湛江 2.0202020202
补助 2.0202020202
信息产业 2.0202020202
住房 2.0202020202
海尔 2.0202020202
传来 2.0202020202
呵呵 2.0202020202
金融公司 2.0202020202
辉煌 2.0202020202
升值 2.0202020202
嘴上 2.0202020202
偏离 2.0202020202
瞄准 2.0202020202
发射 2.0202020202
钞票 2.0202020202
听见 2.0202020202
清醒 2.0202020202
地址 2.0202020202
蓦然 2.0202020202
增大 2.0202020202
国情 2.0202020202
工资制 2.0202020202
工资标准 2.0202020202
拉开 2.0202020202
平均工资 2.0202020202
办事员 2.0202020202
同年 2.0202020202
一律 2.0202020202
了以 2.0202020202
副部长 2.0202020202
保守 2.0202020202
西部 2.0202020202
职工 2.0202020202
出台 2.0202020202
房价 2.0202020202
相结合 2.0202020202
国民经济 2.0202020202
